time,open,high,low,close,tick_volume,spread,real_volume
1517349600,1340.11,1340.32,1336.16,1336.57,13396,28,2009400
1517353200,1336.6,1338.66,1336.57,1338.25,5582,35,837300
1517356800,1337.97,1347.47,1332.56,1344.94,219641,0,0
1517360400,1337.97,1339.35,1336.84,1338.42,7813,35,1171950
1517364000,1338.38,1339.33,1337.66,1339.29,12965,35,1944750
1517367600,1339.28,1339.29,1337.19,1338.58,16196,35,2429400
1517371200,1338.58,1338.68,1336.38,1337.51,16160,35,2424000
1517374800,1337.51,1342.76,1337.39,1341.13,18382,35,2757300
1517378400,1341.13,1341.24,1340.3,1340.6,10601,35,1590150
1517382000,1340.6,1343.15,1340.17,1342.89,13311,28,1996650
1517385600,1342.89,1344.81,1342.25,1343.95,17077,28,2561550
1517389200,1343.93,1344.5,1342.33,1342.56,18780,28,2817000
1517392800,1342.56,1343.78,1341.12,1341.8,18735,28,2810250
1517396400,1341.82,1343.75,1341.68,1343.06,17119,28,2567850
1517400000,1343.06,1343.44,1342.11,1342.94,15185,28,2277750
1517403600,1342.98,1343.45,1342.24,1342.43,12507,28,1876050
1517407200,1342.43,1343.78,1342.41,1343.49,15745,28,2361750
1517410800,1343.49,1345.04,1341.39,1343.26,24783,28,3717450
1517414400,1343.26,1344.4,1342.43,1344.22,23386,28,3507900
1517418000,1344.2,1345.05,1342.06,1342.33,25955,28,3893250
1517421600,1342.32,1343.06,1340.23,1341.39,25513,28,3826950
1517425200,1341.38,1341.96,1339.21,1339.64,20002,28,3000300
1517428800,1339.63,1340.98,1338.39,1340.22,18705,28,2805600
1517432400,1340.27,1344.35,1332.44,1343.43,28834,28,4325100
1517436000,1343.41,1347.47,1342.6,1345.63,22620,28,3393000
1517439600,1345.62,1345.95,1344.31,1344.64,6784,35,1017600
1517443200,1344.67,1350.9,1337.16,1348.7,230058,0,0
1517446800,1344.67,1345.83,1342.96,1345.17,9604,35,1440600
1517450400,1345.14,1346.94,1345.14,1345.87,12782,35,1917300
1517454000,1345.87,1345.87,1341.28,1342.67,18807,35,2821050
1517457600,1342.67,1344.12,1342.37,1343.3,12190,35,1828500
1517461200,1343.28,1344.47,1342.77,1343.88,10595,35,1589250
1517464800,1343.88,1345.1,1343.77,1344.87,9146,35,1371900
1517468400,1344.87,1345.09,1343.68,1344.02,9471,28,1420650
1517472000,1344.0,1344.31,1341.41,1341.48,16601,28,2490150
1517475600,1341.45,1342.14,1338.02,1338.66,23253,28,3487950
1517479200,1338.62,1340.79,1338.49,1339.8,22430,28,3364500
1517482800,1339.82,1341.38,1339.16,1340.36,19260,28,2889000
1517486400,1340.36,1341.04,1339.11,1339.19,16609,28,2491350
1517490000,1339.2,1339.96,1337.14,1337.61,17980,28,2697000
1517493600,1337.58,1340.7,1337.46,1339.81,19026,28,2853900
1517497200,1339.79,1341.01,1338.19,1340.33,25681,28,3852150
1517500800,1340.35,1344.48,1339.2,1341.81,26976,28,4046400
1517504400,1341.82,1343.93,1340.29,1342.13,27889,28,4183350
1517508000,1342.12,1343.22,1341.15,1342.21,25710,28,3856500
1517511600,1342.19,1343.28,1340.73,1341.37,20508,28,3076200
1517515200,1341.36,1346.16,1341.14,1345.62,20126,28,3018900
1517518800,1345.6,1346.69,1343.69,1346.66,19424,28,2913600
1517522400,1346.68,1350.49,1346.52,1349.7,20807,28,3121050
1517526000,1349.7,1350.89,1348.23,1348.25,9825,35,1473750
1517529600,1349.09,1349.94,1327.36,1333.0,257083,0,0
1517533200,1349.09,1349.94,1346.71,1348.53,9904,35,1485600
1517536800,1348.54,1349.02,1346.95,1347.68,11134,35,1670100
1517540400,1347.68,1349.94,1346.32,1348.96,20076,35,3011400
1517544000,1348.96,1349.51,1347.55,1347.72,14069,35,2110350
1517547600,1347.7,1348.36,1347.45,1348.34,10511,35,1576650
1517551200,1348.33,1348.35,1347.35,1347.47,8601,35,1290150
1517554800,1347.47,1348.02,1346.52,1347.31,10279,28,1541850
1517558400,1347.33,1348.4,1346.42,1347.06,14334,28,2150100
1517562000,1347.02,1349.2,1346.86,1348.51,18360,28,2754000
1517565600,1348.51,1348.87,1346.97,1347.65,19980,28,2997000
1517569200,1347.64,1347.83,1345.28,1345.79,20551,28,3082650
1517572800,1345.79,1345.79,1343.87,1345.22,17286,28,2592900
1517576400,1345.24,1345.91,1344.16,1344.76,15406,28,2310900
1517580000,1344.76,1345.63,1344.35,1345.34,15414,28,2312100
1517583600,1345.34,1346.9,1334.97,1335.46,28339,28,4250850
1517587200,1335.56,1336.82,1331.49,1331.68,29253,25,4387650
1517590800,1331.67,1331.72,1327.36,1330.23,28182,28,4227300
1517594400,1330.25,1331.48,1327.41,1330.3,24451,28,3667650
1517598000,1330.3,1336.07,1330.16,1334.66,21515,28,3227250
1517601600,1334.65,1336.62,1331.94,1332.51,20325,28,3048750
1517605200,1332.5,1332.83,1328.71,1329.43,23246,28,3486900
1517608800,1329.43,1332.35,1328.24,1331.78,23827,28,3574050
1517612400,1331.8,1333.17,1330.13,1332.8,7434,27,1115100
1517788800,1331.79,1341.49,1328.9,1339.41,272057,0,0
1517792400,1331.79,1333.79,1329.38,1332.51,14449,35,2167350
1517796000,1332.49,1333.34,1330.75,1333.33,18169,35,2725350
1517799600,1333.31,1333.51,1329.55,1331.18,17502,35,2625300
1517803200,1331.17,1331.29,1328.9,1330.86,16511,35,2476650
1517806800,1330.86,1331.71,1329.94,1330.15,12129,35,1819350
1517810400,1330.15,1330.97,1329.8,1330.33,10228,35,1534200
1517814000,1330.33,1332.39,1330.13,1332.34,12244,28,1836600
1517817600,1332.32,1332.64,1330.88,1331.65,13609,28,2041350
1517821200,1331.65,1333.35,1331.03,1332.09,18747,28,2812050
1517824800,1332.08,1335.13,1332.06,1334.93,22227,28,3334050
1517828400,1334.94,1335.62,1334.47,1334.69,17917,28,2687550
1517832000,1334.69,1337.99,1334.68,1336.55,19241,28,2886150
1517835600,1336.53,1338.49,1335.46,1336.54,20529,28,3079350
1517839200,1336.55,1337.06,1334.98,1335.78,22307,28,3346050
1517842800,1335.78,1337.61,1335.16,1336.7,23576,28,3536400
1517846400,1336.72,1337.22,1333.25,1333.89,26806,28,4020750
1517850000,1333.46,1336.49,1332.61,1335.41,25498,28,3824700
1517853600,1335.41,1335.73,1334.22,1335.61,19573,28,2935950
1517857200,1335.67,1337.1,1334.25,1334.81,21108,28,3166200
1517860800,1334.81,1335.75,1333.22,1334.45,24298,28,3644700
1517864400,1334.43,1335.15,1333.69,1334.37,22909,28,3436350
1517868000,1334.39,1341.49,1333.79,1335.97,32189,28,4828350
1517871600,1335.95,1340.48,1335.87,1339.19,16022,35,2403300
1517875200,1339.75,1346.0,1320.11,1324.28,448437,0,0
1517878800,1339.75,1340.73,1336.97,1340.36,16026,34,2403900
1517882400,1340.37,1340.8,1338.27,1339.79,22157,35,3323550
1517886000,1339.79,1340.57,1335.82,1340.54,26487,35,3973050
1517889600,1340.55,1346.0,1340.54,1344.46,26828,35,4024200
1517893200,1344.48,1344.57,1343.11,1343.69,18128,35,2719200
1517896800,1343.68,1345.37,1341.63,1342.36,20671,35,3100650
1517900400,1342.36,1344.01,1341.59,1343.2,22513,28,3376950
1517904000,1343.23,1344.5,1342.61,1343.82,18597,28,2789550
1517907600,1343.82,1343.84,1341.76,1343.08,27358,28,4103700
1517911200,1343.06,1343.77,1339.08,1340.56,28279,28,4241850
1517914800,1340.56,1343.5,1340.35,1343.11,25167,28,3775050
1517918400,1343.11,1344.58,1342.43,1342.65,25260,26,3789000
1517922000,1342.65,1343.38,1341.43,1342.54,22739,28,3410850
1517925600,1342.56,1342.77,1335.41,1335.65,28638,28,4295700
1517929200,1335.71,1337.66,1333.44,1333.91,31807,28,4771050
1517932800,1333.93,1335.46,1330.08,1331.06,31882,28,4782300
1517936400,1331.05,1332.16,1326.02,1328.19,33790,28,5068500
1517940000,1328.13,1332.63,1326.55,1329.21,31025,28,4653750
1517943600,1329.2,1329.32,1327.26,1327.61,27966,28,4194900
1517947200,1327.61,1329.67,1325.79,1327.29,26481,28,3972150
1517950800,1327.3,1328.83,1326.31,1326.41,23534,28,3530100
1517954400,1326.41,1326.49,1320.11,1321.65,26836,28,4025400
1517958000,1321.71,1325.01,1321.53,1323.86,9350,35,1402500
1517961600,1323.35,1332.21,1311.31,1318.33,310584,0,0
1517965200,1323.35,1327.13,1323.35,1325.26,12461,30,1869150
1517968800,1325.24,1327.41,1324.25,1327.0,16557,35,2483550
1517972400,1327.02,1329.45,1326.26,1329.09,18951,35,2842650
1517976000,1329.09,1330.43,1328.32,1330.38,16588,35,2488200
1517979600,1330.39,1330.66,1328.98,1329.02,16642,35,2496300
1517983200,1329.02,1329.48,1328.24,1329.07,11982,35,1797300
1517986800,1329.08,1329.87,1328.74,1329.61,12807,28,1921050
1517990400,1329.62,1331.04,1328.82,1330.44,15151,28,2272650
1517994000,1330.44,1332.21,1329.64,1329.8,21892,28,3283800
1517997600,1329.78,1330.82,1329.09,1330.23,23241,28,3486150
1518001200,1330.23,1330.48,1328.43,1328.53,19583,28,2937450
1518004800,1328.53,1329.07,1327.29,1327.53,18123,28,2718450
1518008400,1327.53,1328.45,1326.96,1328.22,17981,26,2697150
1518012000,1328.18,1328.18,1323.3,1324.08,23434,26,3515100
1518015600,1324.12,1325.22,1321.72,1322.39,26238,26,3935700
1518019200,1322.39,1325.53,1320.01,1324.75,30635,26,4595250
1518022800,1324.75,1325.34,1319.59,1320.73,30963,26,4644450
1518026400,1320.73,1323.29,1317.71,1318.4,29400,26,4410000
1518030000,1318.44,1318.97,1314.75,1315.76,26901,26,4035150
1518033600,1315.75,1316.66,1311.36,1312.95,29338,25,4400700
1518037200,1312.88,1315.14,1312.87,1314.49,24050,26,3607500
1518040800,1314.5,1317.19,1313.37,1315.09,22145,26,3321750
1518044400,1315.11,1318.53,1314.52,1318.13,8733,35,1309950
1518048000,1318.18,1322.08,1306.97,1318.75,305827,0,0
1518051600,1318.18,1319.06,1316.96,1319.0,11329,28,1699350
1518055200,1318.98,1319.09,1314.98,1315.42,17862,35,2679300
1518058800,1315.42,1317.28,1314.21,1316.85,19385,35,2907750
1518062400,1316.84,1316.9,1313.83,1314.13,16755,35,2513250
1518066000,1314.12,1314.89,1312.65,1313.01,16140,35,2421000
1518069600,1313.0,1313.37,1309.67,1311.02,17958,35,2693700
1518073200,1311.04,1312.51,1310.14,1311.6,19056,26,2858400
1518076800,1311.58,1313.49,1309.98,1310.87,17533,26,2629950
1518080400,1310.8,1313.55,1310.32,1312.27,23275,26,3491250
1518084000,1312.29,1313.54,1309.52,1310.77,23286,26,3492900
1518087600,1310.77,1310.89,1309.12,1310.19,20231,26,3034650
1518091200,1310.22,1311.68,1309.72,1311.43,18719,26,2807400
1518094800,1311.43,1311.89,1310.13,1310.69,17839,26,2675850
1518098400,1310.68,1312.93,1306.97,1312.19,28476,26,4271400
1518102000,1312.26,1315.53,1310.54,1314.88,28181,26,4227150
1518105600,1314.86,1316.8,1313.53,1315.43,29457,25,4418250
1518109200,1315.43,1315.93,1312.34,1314.27,30743,26,4611450
1518112800,1314.27,1318.0,1314.01,1316.57,30884,26,4632600
1518116400,1316.57,1322.08,1316.05,1319.75,30009,26,4501350
1518120000,1319.76,1320.29,1315.67,1317.64,28685,26,4302450
1518123600,1317.65,1319.69,1316.67,1317.55,21831,25,3274650
1518127200,1317.55,1319.15,1316.91,1317.22,23100,26,3465000
1518130800,1317.22,1319.29,1316.63,1318.39,7684,35,1152600
1518134400,1318.33,1322.59,1310.99,1316.01,320162,0,0
1518138000,1318.33,1322.55,1317.75,1321.97,11598,35,1739700
1518141600,1321.97,1321.97,1319.71,1319.96,15771,35,2365650
1518145200,1319.99,1320.74,1318.11,1319.25,20751,35,3112650
1518148800,1319.25,1319.55,1316.67,1317.87,21270,35,3190500
1518152400,1317.87,1318.47,1315.95,1317.17,18157,35,2723550
1518156000,1317.17,1317.76,1316.86,1317.54,11793,35,1768950
1518159600,1317.59,1318.44,1317.09,1317.81,13854,26,2078100
1518163200,1317.79,1320.45,1317.28,1320.05,14539,26,2180850
1518166800,1320.04,1320.36,1317.15,1317.51,23321,26,3498150
1518170400,1317.52,1317.52,1313.47,1314.28,23865,26,3579750
1518174000,1314.29,1316.31,1313.95,1316.08,19127,26,2869050
1518177600,1316.06,1316.54,1314.56,1314.84,18764,26,2814600
1518181200,1314.84,1315.67,1314.06,1314.53,20636,26,3095400
1518184800,1314.52,1316.86,1313.7,1316.34,23835,26,3575250
1518188400,1316.34,1317.99,1313.51,1315.83,28446,26,4266900
1518192000,1315.83,1315.85,1312.07,1314.3,29471,26,4420650
1518195600,1314.27,1317.46,1310.99,1315.41,31682,26,4752300
1518199200,1315.42,1318.73,1312.62,1317.21,30321,26,4548150
1518202800,1317.21,1318.96,1312.16,1312.39,31289,26,4693350
1518206400,1312.38,1317.23,1311.93,1315.12,29574,26,4436100
1518210000,1315.15,1315.39,1312.3,1314.3,29682,26,4452300
1518213600,1314.29,1315.67,1312.8,1314.61,25055,26,3758250
1518217200,1314.58,1317.55,1314.32,1316.04,6629,27,994350
1518393600,1314.84,1326.7,1314.09,1322.41,203372,0,0
1518397200,1314.84,1316.79,1314.09,1316.24,9241,32,1386150
1518400800,1316.22,1317.19,1315.92,1316.71,10858,35,1628700
1518404400,1316.73,1326.64,1316.73,1323.65,17590,35,2638500
1518408000,1323.67,1326.01,1322.22,1323.85,14440,35,2166000
1518411600,1323.85,1324.65,1322.87,1324.1,9705,35,1455750
1518415200,1324.1,1324.36,1322.96,1323.86,6843,35,1026450
1518418800,1323.88,1324.49,1322.84,1323.43,8005,26,1200750
1518422400,1323.46,1324.18,1322.51,1323.69,10387,26,1558050
1518426000,1323.68,1324.07,1321.35,1321.41,18029,26,2704350
1518429600,1321.41,1322.74,1320.39,1321.55,20468,26,3070200
1518433200,1321.55,1321.91,1320.69,1321.28,18006,26,2700900
1518436800,1321.28,1321.74,1320.45,1320.76,14588,26,2188200
1518440400,1320.76,1321.37,1319.86,1320.7,14241,26,2136150
1518444000,1320.7,1320.74,1317.04,1318.97,18710,26,2806500
1518447600,1318.97,1319.73,1317.29,1319.18,22251,26,3337650
1518451200,1319.16,1323.13,1318.6,1322.71,28602,26,4290300
1518454800,1322.71,1325.3,1321.65,1324.38,30278,26,4541700
1518458400,1324.4,1325.47,1323.1,1323.54,25625,26,3843750
1518462000,1323.54,1326.04,1323.28,1324.64,21273,26,3190950
1518465600,1324.61,1325.61,1322.81,1323.35,19266,26,2889900
1518469200,1323.37,1324.62,1322.25,1322.44,16282,26,2442300
1518472800,1322.47,1324.19,1321.21,1321.25,18326,26,2748900
1518476400,1321.26,1322.87,1321.19,1322.39,5896,35,884400
1518480000,1322.24,1330.95,1321.51,1329.27,204095,0,0
1518483600,1322.24,1324.8,1322.18,1322.44,9887,29,1483050
1518487200,1322.43,1323.49,1321.51,1322.61,13863,35,2079450
1518490800,1322.6,1323.4,1321.59,1323.06,14240,35,2136000
1518494400,1323.07,1323.49,1322.36,1323.02,11862,35,1779300
1518498000,1323.01,1324.15,1322.98,1323.92,9559,35,1433850
1518501600,1323.92,1326.13,1323.91,1326.0,14260,35,2139000
1518505200,1326.06,1327.85,1325.44,1326.26,16190,26,2428500
1518508800,1326.26,1327.15,1324.56,1325.69,15357,26,2303550
1518512400,1325.67,1328.6,1324.79,1327.22,22629,26,3394350
1518516000,1327.22,1329.82,1326.47,1328.65,23492,26,3523800
1518519600,1328.67,1329.52,1328.23,1328.5,18597,26,2789550
1518523200,1328.52,1330.87,1328.35,1329.37,18958,26,2843700
1518526800,1329.37,1329.5,1327.31,1327.53,16522,26,2478300
1518530400,1327.51,1329.67,1327.13,1328.03,18966,26,2844900
1518534000,1328.05,1328.14,1325.14,1325.8,23917,26,3587550
1518537600,1325.78,1326.3,1322.83,1325.75,28694,26,4304100
1518541200,1325.76,1328.72,1323.92,1328.56,29048,26,4357200
1518544800,1328.58,1329.53,1327.47,1328.39,25685,26,3852750
1518548400,1328.42,1328.62,1326.43,1327.27,18298,26,2744700
1518552000,1327.26,1328.91,1326.6,1326.89,18853,26,2827950
1518555600,1326.91,1328.51,1326.52,1328.23,14711,26,2206650
1518559200,1328.24,1329.83,1328.24,1329.0,14999,26,2249850
1518562800,1329.02,1329.64,1328.86,1329.23,5459,35,818850
1518566400,1329.03,1355.43,1316.74,1350.32,258143,0,0
1518570000,1329.03,1332.94,1329.03,1331.7,9364,33,1404600
1518573600,1331.69,1333.01,1331.49,1332.53,12324,35,1848600
1518577200,1332.53,1333.74,1330.84,1332.07,15504,35,2325600
1518580800,1332.07,1335.03,1331.88,1335.0,17696,35,2654400
1518584400,1335.0,1336.86,1334.31,1336.12,18332,35,2749800
1518588000,1336.12,1336.18,1334.04,1334.43,15286,35,2292900
1518591600,1334.44,1335.51,1334.14,1334.78,13026,26,1953900
1518595200,1334.78,1334.97,1333.31,1334.22,12889,26,1933350
1518598800,1334.22,1334.22,1331.34,1331.76,18098,26,2714700
1518602400,1331.77,1333.03,1331.51,1331.62,18864,26,2829600
1518606000,1331.61,1331.7,1330.11,1330.23,17238,26,2585700
1518609600,1330.31,1332.29,1330.1,1331.86,15479,26,2321850
1518613200,1331.84,1331.91,1329.59,1330.22,14437,26,2165550
1518616800,1330.28,1332.22,1330.16,1331.33,16447,26,2467050
1518620400,1331.37,1331.85,1316.97,1327.41,27118,26,4067700
1518624000,1327.43,1336.0,1326.72,1333.8,30504,26,4575600
1518627600,1333.8,1349.29,1333.78,1348.21,32312,26,4846800
1518631200,1348.17,1349.09,1345.68,1346.62,26745,40,4011750
1518634800,1346.63,1349.23,1345.57,1349.02,20830,40,3124500
1518638400,1349.01,1355.43,1348.92,1352.56,27592,37,4138800
1518642000,1352.56,1355.26,1351.94,1353.66,22742,26,3411300
1518645600,1353.65,1354.81,1351.54,1351.91,20846,26,3126900
1518649200,1351.93,1352.22,1350.12,1350.34,8447,35,1267050
1518652800,1349.85,1357.07,1348.47,1353.15,236648,0,0
1518656400,1349.85,1354.53,1349.67,1353.66,12834,35,1925100
1518660000,1353.66,1354.99,1350.62,1351.31,17554,35,2633100
1518663600,1351.3,1354.09,1351.12,1352.27,17301,35,2595150
1518667200,1352.27,1355.04,1351.89,1353.8,12836,35,1925400
1518670800,1353.8,1354.29,1353.0,1354.26,12492,35,1873800
1518674400,1354.26,1355.13,1353.75,1353.77,12067,35,1810050
1518678000,1353.78,1355.09,1353.41,1354.18,9762,26,1464300
1518681600,1354.18,1354.88,1352.28,1352.39,12059,26,1808850
1518685200,1352.39,1354.94,1352.13,1354.56,22251,26,3337650
1518688800,1354.56,1357.02,1353.79,1356.41,22260,26,3339000
1518692400,1356.41,1356.6,1353.22,1354.6,18612,26,2791800
1518696000,1354.6,1354.76,1353.19,1353.54,16016,26,2402400
1518699600,1353.54,1353.85,1350.3,1350.96,17388,26,2608200
1518703200,1350.96,1351.61,1348.47,1350.68,19762,26,2964300
1518706800,1350.67,1353.83,1350.35,1352.63,23861,26,3579150
1518710400,1352.61,1354.29,1351.18,1353.64,25752,26,3862800
1518714000,1353.64,1353.74,1348.86,1352.03,29002,26,4350300
1518717600,1352.03,1353.29,1349.78,1351.85,25035,26,3755250
1518721200,1351.85,1351.95,1348.59,1351.21,22231,26,3334650
1518724800,1351.19,1353.2,1350.64,1352.74,19281,26,2892150
1518728400,1352.74,1354.98,1352.7,1354.81,16577,26,2486550
1518732000,1354.79,1355.07,1353.05,1353.29,15229,26,2284350
1518735600,1353.29,1353.49,1352.27,1353.18,6413,35,961950
1518739200,1353.87,1361.64,1344.7,1347.16,244472,0,0
1518742800,1353.87,1354.19,1353.22,1353.84,8314,33,1247100
1518746400,1353.83,1354.18,1352.72,1352.78,11119,35,1667850
1518750000,1352.78,1354.72,1352.33,1354.28,11033,35,1654950
1518753600,1354.29,1357.27,1353.85,1356.63,14644,35,2196600
1518757200,1356.65,1357.03,1355.59,1356.49,10073,35,1510950
1518760800,1356.49,1359.38,1355.35,1358.6,18816,35,2822400
1518764400,1358.6,1359.92,1357.97,1358.23,11617,26,1742550
1518768000,1358.24,1358.59,1356.79,1357.55,9737,26,1460550
1518771600,1357.55,1358.63,1357.24,1357.6,15332,26,2299800
1518775200,1357.68,1360.23,1357.66,1359.91,19606,26,2940900
1518778800,1359.91,1361.64,1359.87,1359.9,17554,26,2633100
1518782400,1359.9,1360.54,1358.34,1358.65,17714,26,2657100
1518786000,1358.65,1359.11,1357.5,1358.04,16543,26,2481450
1518789600,1358.03,1358.28,1353.28,1356.16,20236,26,3035400
1518793200,1356.18,1357.0,1354.01,1355.24,21975,26,3296250
1518796800,1355.23,1355.25,1351.33,1353.83,26916,26,4037400
1518800400,1353.82,1355.8,1351.0,1355.42,27036,26,4055400
1518804000,1355.44,1356.56,1353.09,1353.11,22278,26,3341550
1518807600,1353.09,1354.0,1351.29,1353.61,19739,26,2960850
1518811200,1353.59,1353.97,1347.73,1348.42,21282,26,3192300
1518814800,1348.47,1348.76,1344.7,1347.59,21079,26,3161850
1518818400,1347.57,1349.17,1345.7,1348.57,13921,26,2088150
1518822000,1348.6,1348.78,1346.99,1347.05,4811,27,721650
1518998400,1347.44,1351.27,1345.72,1346.53,118568,0,0
1519002000,1347.44,1349.76,1347.31,1347.98,9121,28,1368150
1519005600,1347.98,1350.48,1347.03,1349.96,14844,32,2226600
1519009200,1349.95,1350.89,1349.2,1350.3,11910,35,1786500
1519012800,1350.27,1351.27,1349.95,1350.28,7616,35,1142400
1519016400,1350.29,1350.38,1348.23,1348.74,9537,35,1430550
1519020000,1348.73,1349.0,1347.12,1347.67,10500,35,1575000
1519023600,1347.66,1348.7,1346.19,1346.51,11114,26,1667100
1519027200,1346.41,1348.23,1346.23,1347.91,10814,26,1622100
1519030800,1347.91,1349.1,1346.51,1348.17,15618,26,2342700
1519034400,1348.14,1348.79,1346.71,1346.84,15233,26,2284950
1519038000,1346.86,1347.65,1346.34,1347.2,12157,26,1823550
1519041600,1347.2,1348.3,1347.12,1348.21,10814,26,1622100
1519045200,1348.19,1348.43,1347.29,1348.2,10129,26,1519350
1519048800,1348.2,1348.74,1346.43,1347.29,12469,26,1870350
1519052400,1347.31,1347.65,1345.96,1346.6,16486,26,2472900
1519056000,1346.58,1347.55,1345.72,1347.12,14619,26,2192850
1519059600,1347.13,1348.54,1346.58,1348.29,16585,26,2487750
1519063200,1348.27,1348.52,1347.0,1347.8,11594,26,1739100
1519066800,1347.8,1348.04,1346.12,1346.55,7896,26,1184400
1519084800,1346.21,1348.08,1328.37,1329.34,222644,0,0
1519088400,1346.21,1348.09,1343.84,1345.25,7721,35,1158150
1519092000,1345.27,1346.44,1343.69,1343.8,11757,35,1763550
1519095600,1343.8,1343.84,1340.72,1341.42,18111,35,2716650
1519099200,1341.42,1343.02,1340.72,1341.09,12642,35,1896300
1519102800,1341.09,1342.18,1340.24,1341.18,10036,35,1505400
1519106400,1341.18,1341.73,1340.72,1341.15,9110,35,1366500
1519110000,1341.17,1341.79,1340.43,1340.67,8024,26,1203600
1519113600,1340.63,1340.63,1338.99,1339.66,11281,25,1692150
1519117200,1339.64,1340.16,1337.84,1338.68,19414,26,2912100
1519120800,1338.71,1338.95,1336.54,1337.64,20549,26,3082350
1519124400,1337.66,1338.6,1336.6,1337.41,18827,26,2824050
1519128000,1337.41,1338.47,1337.11,1337.69,16435,26,2465250
1519131600,1337.67,1340.14,1336.8,1339.63,16706,26,2505900
1519135200,1339.66,1340.49,1337.78,1339.24,16114,26,2417100
1519138800,1339.3,1341.03,1335.35,1336.34,21235,25,3184950
1519142400,1336.35,1343.17,1336.15,1339.92,27573,26,4135950
1519146000,1339.92,1340.86,1336.71,1337.84,26614,26,3992100
1519149600,1337.83,1338.34,1330.07,1331.78,26244,26,3936600
1519153200,1331.77,1333.23,1329.13,1329.36,22129,26,3319350
1519156800,1329.38,1330.65,1328.38,1329.85,20273,26,3040950
1519160400,1329.89,1331.74,1329.72,1329.75,18202,26,2730300
1519164000,1329.75,1331.71,1328.65,1330.7,18214,26,2732100
1519167600,1330.68,1330.88,1328.87,1328.91,5722,35,858300
1519171200,1328.95,1336.06,1322.29,1324.4,232455,0,0
1519174800,1328.95,1330.45,1328.73,1329.85,7069,32,1060350
1519178400,1329.84,1330.63,1328.02,1328.61,13356,35,2003400
1519182000,1328.61,1329.28,1327.28,1327.86,14156,35,2123400
1519185600,1327.86,1330.4,1326.76,1327.14,14945,35,2241750
1519189200,1327.14,1327.17,1325.53,1326.36,13206,35,1980900
1519192800,1326.36,1327.66,1325.77,1326.15,13896,35,2084400
1519196400,1326.17,1327.56,1325.46,1327.15,11151,26,1672650
1519200000,1327.17,1328.22,1326.89,1328.07,11033,26,1654950
1519203600,1328.07,1328.25,1325.18,1325.65,16485,26,2472750
1519207200,1325.65,1329.21,1325.34,1328.71,19852,26,2977800
1519210800,1328.72,1329.91,1328.23,1329.57,16788,26,2518200
1519214400,1329.57,1329.61,1328.14,1329.4,14562,26,2184300
1519218000,1329.4,1329.69,1327.8,1328.09,13452,26,2017800
1519221600,1328.11,1329.45,1327.36,1327.88,17510,26,2626500
1519225200,1327.92,1330.03,1327.22,1329.9,20370,26,3055500
1519228800,1329.86,1332.3,1329.46,1330.38,26854,26,4028100
1519232400,1330.37,1332.83,1328.16,1330.02,26539,26,3980850
1519236000,1330.02,1330.73,1327.42,1328.22,23595,26,3539250
1519239600,1328.25,1329.9,1325.97,1329.55,17693,26,2653950
1519243200,1329.53,1331.08,1326.7,1329.23,17630,26,2644500
1519246800,1329.23,1336.06,1325.72,1326.32,31296,26,4694400
1519250400,1326.31,1326.41,1322.29,1324.55,25888,26,3883200
1519254000,1324.52,1324.65,1322.8,1324.34,7741,35,1161150
1519257600,1323.89,1332.04,1320.87,1331.95,203035,0,0
1519261200,1323.89,1326.98,1323.51,1326.74,8087,32,1213050
1519264800,1326.74,1326.75,1324.65,1326.11,14443,33,2166450
1519268400,1326.11,1326.21,1323.05,1324.71,21425,35,3213750
1519272000,1324.71,1325.06,1322.38,1323.66,14476,35,2171400
1519275600,1323.66,1324.46,1323.4,1323.84,10237,35,1535550
1519279200,1323.84,1324.29,1322.52,1323.66,9673,35,1450950
1519282800,1323.68,1324.7,1323.42,1323.46,9839,26,1475850
1519286400,1323.43,1324.17,1321.21,1321.61,12425,26,1863750
1519290000,1321.62,1322.44,1320.87,1321.85,17085,26,2562750
1519293600,1321.87,1322.77,1321.03,1321.82,19363,26,2904450
1519297200,1321.82,1323.58,1321.36,1322.78,17773,26,2665950
1519300800,1322.8,1324.14,1322.47,1323.51,15022,26,2253300
1519304400,1323.51,1323.92,1322.08,1323.18,14373,26,2155950
1519308000,1323.16,1324.53,1322.02,1323.79,19807,26,2971050
1519311600,1323.82,1326.98,1323.04,1326.94,25378,26,3806700
1519315200,1326.95,1328.37,1325.7,1327.19,26141,26,3921150
1519318800,1327.17,1331.22,1327.16,1328.19,27418,26,4112700
1519322400,1328.21,1329.88,1327.96,1329.28,24201,26,3630150
1519326000,1329.28,1331.87,1328.52,1329.97,19825,26,2973750
1519329600,1329.97,1332.02,1329.83,1330.02,19881,26,2982150
1519333200,1330.02,1331.32,1329.67,1330.64,15538,26,2330700
1519336800,1330.59,1331.57,1330.19,1331.31,15598,26,2339700
1519340400,1331.29,1332.05,1330.61,1331.76,5265,35,789750
1519344000,1331.16,1332.06,1325.72,1328.68,156470,0,0
1519347600,1331.17,1332.06,1330.22,1330.44,7569,29,1135350
1519351200,1330.43,1331.03,1329.09,1330.17,12390,30,1858500
1519354800,1330.16,1331.04,1328.59,1330.74,15728,35,2359200
1519358400,1330.76,1330.89,1329.0,1329.22,11609,35,1741350
1519362000,1329.21,1329.5,1327.96,1328.39,12016,35,1802400
